GEOID,NAME,year,totpop,white_pct,asian_pct,afam_pct,inc150k_pct,pov_pct,unemp_pct,snap_pct,noveh_pct,state
13121008602,"Census Tract 86.02, Fulton County, Georgia",Y2016,1070,9.3,0,88,3.2,14,7.7,21.5,6.3,13
13121008700,"Census Tract 87, Fulton County, Georgia",Y2016,4235,9.1,0,90.6,2.7,26.4,14.7,26.5,13.6,13
13121008800,"Census Tract 88, Fulton County, Georgia",Y2016,4859,64.5,2.5,21,26.6,9.6,3.2,5.6,6,13
13121008902,"Census Tract 89.02, Fulton County, Georgia",Y2016,6839,54.6,6.3,28.8,11,18,4.8,1.4,2.6,13
13121008903,"Census Tract 89.03, Fulton County, Georgia",Y2016,1667,29,3.5,28.1,10.9,6.4,1.6,8.8,9.9,13
13121008904,"Census Tract 89.04, Fulton County, Georgia",Y2016,4688,71.2,8.9,15.3,22,8.9,4,2.3,0.6,13
13121009000,"Census Tract 90, Fulton County, Georgia",Y2016,5146,81.9,5.3,6.2,35.5,4.1,2,1.6,0.5,13
13121009101,"Census Tract 91.01, Fulton County, Georgia",Y2016,4547,75.1,8.6,10.9,15.9,8.5,3.4,3.4,2.3,13
13121009102,"Census Tract 91.02, Fulton County, Georgia",Y2016,3169,59.3,8.3,24.7,22,14.8,4.1,6.1,8.4,13
13121009200,"Census Tract 92, Fulton County, Georgia",Y2016,6727,50.6,7.9,14.8,7.6,12,3.9,8.2,10,13
13121009300,"Census Tract 93, Fulton County, Georgia",Y2016,4760,87.6,0.9,7.4,29.7,9.1,0.3,6.7,2.4,13
13121009402,"Census Tract 94.02, Fulton County, Georgia",Y2016,4829,48,11.5,17.2,7.8,16.5,6.7,4,10.2,13
13121009403,"Census Tract 94.03, Fulton County, Georgia",Y2016,4580,39.6,14.8,21,2.1,14.7,7.9,5.1,8.4,13
13121009404,"Census Tract 94.04, Fulton County, Georgia",Y2016,4443,66.5,9,12.1,25,6.7,3,0.7,0,13
13121009501,"Census Tract 95.01, Fulton County, Georgia",Y2016,3730,96.6,1,1.9,46.4,2.4,2.4,0,1.1,13
13121009502,"Census Tract 95.02, Fulton County, Georgia",Y2016,3354,69.4,5.6,17.5,17,9.2,0,5.9,0.8,13
13121009601,"Census Tract 96.01, Fulton County, Georgia",Y2016,2446,77.8,7.6,6.7,25.3,8.1,7.7,0.9,0.6,13
13121009602,"Census Tract 96.02, Fulton County, Georgia",Y2016,5018,74,3.5,13.9,29.5,5.8,3.9,1,2.1,13
13121009603,"Census Tract 96.03, Fulton County, Georgia",Y2016,4557,66.3,8.7,15.3,24.7,9.4,5.1,4.8,2.5,13
13121009700,"Census Tract 97, Fulton County, Georgia",Y2016,3825,88.9,3,5.4,56.1,3.3,4.2,3.5,0.9,13
13121009801,"Census Tract 98.01, Fulton County, Georgia",Y2016,4811,91.7,2.6,1.9,46.1,5.2,3.6,2.9,0.8,13
13121009802,"Census Tract 98.02, Fulton County, Georgia",Y2016,4494,83.2,10.1,3,47.7,4.1,1.7,1.3,1.3,13
13121009900,"Census Tract 99, Fulton County, Georgia",Y2016,4735,90.4,6.5,0.9,45.9,1.3,1.5,0,0.9,13
13121010001,"Census Tract 100.01, Fulton County, Georgia",Y2016,4750,80.3,11.3,5,35.3,5,2.2,2.1,0,13
13121010002,"Census Tract 100.02, Fulton County, Georgia",Y2016,7709,85.2,4.6,1.6,47.5,1.7,3.5,0,0.6,13
13121010106,"Census Tract 101.06, Fulton County, Georgia",Y2016,4346,64.8,1.4,26,23.4,7.7,6.3,2.7,1.5,13
13121010107,"Census Tract 101.07, Fulton County, Georgia",Y2016,2006,94.4,1.6,1.9,53,3.7,5.3,0.7,0,13
13121010108,"Census Tract 101.08, Fulton County, Georgia",Y2016,3451,80.2,4.8,9.3,49.4,4.5,3.9,0.7,1.7,13
13121010110,"Census Tract 101.10, Fulton County, Georgia",Y2016,6511,56.7,10.9,17.5,14,13,3.9,5.4,5.5,13
13121010113,"Census Tract 101.13, Fulton County, Georgia",Y2016,6062,36.2,5.8,14.2,12.1,18.8,1.3,12.7,9.3,13
13121010114,"Census Tract 101.14, Fulton County, Georgia",Y2016,6361,60.3,2.3,11.2,22.6,6.8,5.7,5.1,13.6,13
13121010115,"Census Tract 101.15, Fulton County, Georgia",Y2016,2572,79,4.7,13.9,38.8,1.7,1.3,0,2,13
13121010117,"Census Tract 101.17, Fulton County, Georgia",Y2016,3568,33.5,5,44.2,4.3,8.8,1.4,7.6,2.1,13
13121010118,"Census Tract 101.18, Fulton County, Georgia",Y2016,5875,29.7,4.5,42.2,11.2,17,6.3,19,8.8,13
13121010119,"Census Tract 101.19, Fulton County, Georgia",Y2016,4835,24.8,4.9,53,2.1,27.9,12.7,9.7,2.3,13
13121010120,"Census Tract 101.20, Fulton County, Georgia",Y2016,2305,57.4,4.5,27.8,9.4,9.9,2.7,4.9,2.6,13
13121010121,"Census Tract 101.21, Fulton County, Georgia",Y2016,2327,83.3,9,3.8,19.6,10.1,9.6,1,0,13
13121010122,"Census Tract 101.22, Fulton County, Georgia",Y2016,6633,44.5,36.7,12.8,23.4,8.7,5.2,0,7.5,13
13121010123,"Census Tract 101.23, Fulton County, Georgia",Y2016,5086,44.1,4.8,28,15,12,3.7,8.1,1.3,13
13121010204,"Census Tract 102.04, Fulton County, Georgia",Y2016,4901,93.8,2.3,1.6,49.2,4.1,1.1,0,0,13
13121010205,"Census Tract 102.05, Fulton County, Georgia",Y2016,5347,86.8,3,2,35.6,6.1,4,5.9,0.6,13
13121010206,"Census Tract 102.06, Fulton County, Georgia",Y2016,5524,82.7,6.5,3.5,57,2.1,1.4,0.3,0.5,13
13121010208,"Census Tract 102.08, Fulton County, Georgia",Y2016,4486,50,6.2,37.2,12.5,8.3,7.6,9.8,5.1,13
13121010209,"Census Tract 102.09, Fulton County, Georgia",Y2016,5748,37.2,2.1,44.3,10.4,5.9,9.5,2.4,3.9,13
13121010210,"Census Tract 102.10, Fulton County, Georgia",Y2016,6306,63.6,2.4,25,26,4.8,2.3,2.5,1.7,13
13121010211,"Census Tract 102.11, Fulton County, Georgia",Y2016,3053,83.6,3,0.2,50.1,5.2,7.8,6,6.1,13
13121010212,"Census Tract 102.12, Fulton County, Georgia",Y2016,5438,43.5,2.9,9.2,21.2,18.3,4.7,14.5,13.8,13
13121010301,"Census Tract 103.01, Fulton County, Georgia",Y2016,17147,9.1,0,86.8,8,9.5,9.1,14.1,1,13
13121010303,"Census Tract 103.03, Fulton County, Georgia",Y2016,10275,0.7,0.1,95.4,14.6,7.1,10.7,7,0.7,13
13121010304,"Census Tract 103.04, Fulton County, Georgia",Y2016,14888,3.1,0,92.7,18,4.4,11.5,6.3,1.4,13
13121010400,"Census Tract 104, Fulton County, Georgia",Y2016,8557,46.6,0,40,5.9,15.9,14.4,16,2.2,13
13121010507,"Census Tract 105.07, Fulton County, Georgia",Y2016,7743,1.6,0.1,88.7,1,18,11.9,26.1,9.3,13
13121010508,"Census Tract 105.08, Fulton County, Georgia",Y2016,3488,3.9,0,89.4,4.6,16.1,17.2,15,0,13
13121010510,"Census Tract 105.10, Fulton County, Georgia",Y2016,15912,5.2,0.8,80.6,1.1,13.2,10.3,22.6,4.3,13
13121010511,"Census Tract 105.11, Fulton County, Georgia",Y2016,7926,4.8,0,93.7,2.5,10.8,14.7,19.4,2.3,13
13121010512,"Census Tract 105.12, Fulton County, Georgia",Y2016,6473,4.4,0.3,93.1,0.7,23.4,12.3,26.6,4.4,13
13121010513,"Census Tract 105.13, Fulton County, Georgia",Y2016,13553,11.2,0,76.1,0.5,15.5,10.9,22.6,4.8,13
13121010514,"Census Tract 105.14, Fulton County, Georgia",Y2016,12382,12.5,0.5,82.2,3.9,6.1,8.4,15.3,3.2,13
13121010515,"Census Tract 105.15, Fulton County, Georgia",Y2016,5294,13.4,0.6,82.2,1.8,12.2,10.2,19.6,1.4,13
13121010516,"Census Tract 105.16, Fulton County, Georgia",Y2016,9040,2.3,0.1,90.4,2.7,16.5,19.5,27.3,1.3,13
13121010601,"Census Tract 106.01, Fulton County, Georgia",Y2016,3516,28.3,1.1,62.8,8.5,32.9,23,29,13.7,13
13121010603,"Census Tract 106.03, Fulton County, Georgia",Y2016,4079,0.9,0,96.7,1.6,32,13.4,51.8,30,13
13121010604,"Census Tract 106.04, Fulton County, Georgia",Y2016,2884,7.8,0,76.8,1.7,20.4,10.3,26.6,24.1,13
13121010800,"Census Tract 108, Fulton County, Georgia",Y2016,6658,33.2,0,44.5,5.8,14.5,3.7,16.9,8.4,13
13121011000,"Census Tract 110, Fulton County, Georgia",Y2016,2992,5.3,0,81.1,0,40.1,20,50.5,25.7,13
13121011100,"Census Tract 111, Fulton County, Georgia",Y2016,2399,36.5,0.7,57.3,2.8,12.6,10.2,12.5,5.8,13
13121011201,"Census Tract 112.01, Fulton County, Georgia",Y2016,4359,13.4,0.9,81.7,1.6,24.5,20.9,22.5,14.1,13
13121011202,"Census Tract 112.02, Fulton County, Georgia",Y2016,4367,21.5,0,59.4,2.5,23.4,18.7,29.1,10.4,13
13121011301,"Census Tract 113.01, Fulton County, Georgia",Y2016,4574,7.3,2.7,74.2,5.9,19,21.2,14.2,2.7,13
13121011303,"Census Tract 113.03, Fulton County, Georgia",Y2016,9368,3.5,0.9,82,1.7,17.9,9.9,15.1,8.4,13
13121011305,"Census Tract 113.05, Fulton County, Georgia",Y2016,5431,1.9,1.5,96,0.5,36.8,22.5,31.2,21.7,13
13121011306,"Census Tract 113.06, Fulton County, Georgia",Y2016,2420,7.5,0,82.7,0.6,20,7.9,33.6,16.6,13
13121011405,"Census Tract 114.05, Fulton County, Georgia",Y2016,7920,46.1,3.6,24.3,10.4,18.1,3.2,8.1,7.6,13
13121011410,"Census Tract 114.10, Fulton County, Georgia",Y2016,6678,78.4,4.3,10.9,32.8,2.5,2.6,3.6,0,13
13121011411,"Census Tract 114.11, Fulton County, Georgia",Y2016,8626,68.9,0,12.3,19.9,5.9,4.2,5.7,0.3,13
13121011412,"Census Tract 114.12, Fulton County, Georgia",Y2016,9173,65.5,7.1,13.3,20.7,3.9,4.3,5.6,4.2,13
13121011414,"Census Tract 114.14, Fulton County, Georgia",Y2016,7512,59.6,10.1,22.9,21.8,4.6,3.5,5.3,0.4,13
13121011416,"Census Tract 114.16, Fulton County, Georgia",Y2016,5523,78,6.6,8.6,30.3,4.8,3.8,0,1,13
13121011417,"Census Tract 114.17, Fulton County, Georgia",Y2016,4866,76.2,6,4.1,27.2,6.8,4.3,4.2,0,13
13121011418,"Census Tract 114.18, Fulton County, Georgia",Y2016,6197,92.7,0.4,4,39.5,2.8,2.3,1.3,0.6,13
13121011419,"Census Tract 114.19, Fulton County, Georgia",Y2016,5602,76.7,5.4,11.4,29.1,4.8,8.5,0,0.8,13
13121011420,"Census Tract 114.20, Fulton County, Georgia",Y2016,7692,15.3,4.4,20.9,3.2,25.8,8.6,27.1,12.9,13
13121011421,"Census Tract 114.21, Fulton County, Georgia",Y2016,4016,28.5,5.3,30.1,4.1,17.2,3.8,15.5,7.9,13
13121011422,"Census Tract 114.22, Fulton County, Georgia",Y2016,3859,69.5,6.5,14,23,5.2,3.6,12.3,6,13
13121011423,"Census Tract 114.23, Fulton County, Georgia",Y2016,4991,80.4,4.2,6.4,28.8,3.2,3.3,2.7,2.4,13
13121011424,"Census Tract 114.24, Fulton County, Georgia",Y2016,5532,62.7,10.1,18.5,27,2.5,1.9,2.1,0,13
13121011425,"Census Tract 114.25, Fulton County, Georgia",Y2016,7198,64.7,23.3,4.2,61,2.3,7.2,4.2,1.1,13
13121011426,"Census Tract 114.26, Fulton County, Georgia",Y2016,2468,58.8,8.6,8.5,38.5,9.4,11.6,2.5,0,13
13121011427,"Census Tract 114.27, Fulton County, Georgia",Y2016,7769,72,10.8,6.2,26.3,2.8,7,3.1,0.9,13
13121011503,"Census Tract 115.03, Fulton County, Georgia",Y2016,10670,80.1,5.3,8.5,45,4,2.7,2.6,0.3,13
13121011504,"Census Tract 115.04, Fulton County, Georgia",Y2016,12716,87.2,3.5,3.8,56.1,2.4,3.3,0,0.2,13
13121011505,"Census Tract 115.05, Fulton County, Georgia",Y2016,4541,82.5,4.8,8.3,59.1,2.7,7.8,2.3,1,13
13121011506,"Census Tract 115.06, Fulton County, Georgia",Y2016,6076,86.6,2.1,6.9,49.9,3.3,5.3,0,1.4,13
13121011610,"Census Tract 116.10, Fulton County, Georgia",Y2016,5879,72.1,5.3,11.9,27.3,6.8,3.6,2.8,0,13
13121011611,"Census Tract 116.11, Fulton County, Georgia",Y2016,7437,46.5,5.5,15.1,6.4,5.6,1.5,5.7,0.8,13
13121011612,"Census Tract 116.12, Fulton County, Georgia",Y2016,3249,68.3,22.6,3,36.9,5.3,5.4,2,0,13
13121011613,"Census Tract 116.13, Fulton County, Georgia",Y2016,7026,54,18.9,13.7,25,7,10.3,5.8,0.3,13
13121011614,"Census Tract 116.14, Fulton County, Georgia",Y2016,14618,44.7,17.2,20.8,11.8,8.6,3.4,5.6,1.3,13
13121011615,"Census Tract 116.15, Fulton County, Georgia",Y2016,10253,74.8,8.5,8.1,48.1,2.5,6.6,0.4,0.3,13
13121011616,"Census Tract 116.16, Fulton County, Georgia",Y2016,5345,42.7,25.1,18.2,14.9,9,7.7,2.9,0,13
13121011617,"Census Tract 116.17, Fulton County, Georgia",Y2016,7279,68.9,13.8,7.1,33.7,2.6,4.5,2.2,1.3,13
13121011618,"Census Tract 116.18, Fulton County, Georgia",Y2016,4695,58.3,24.1,11.1,36.7,3,4.5,0,0.9,13
13121011619,"Census Tract 116.19, Fulton County, Georgia",Y2016,8753,41.1,30.8,12.3,20.4,4.9,7.2,3.3,3.1,13
13121011620,"Census Tract 116.20, Fulton County, Georgia",Y2016,11072,59,19.8,8.4,31.7,5.7,5.7,3.5,2.3,13
13121011621,"Census Tract 116.21, Fulton County, Georgia",Y2016,7539,62.5,19.8,5.7,52.8,7.1,5.6,5,1.2,13
13121011622,"Census Tract 116.22, Fulton County, Georgia",Y2016,10449,38.6,44.8,8.5,42.7,5,8.4,0.5,0.3,13
13121011623,"Census Tract 116.23, Fulton County, Georgia",Y2016,11993,52.4,33.1,6.3,26,7.3,7.6,0,0,13
13121011624,"Census Tract 116.24, Fulton County, Georgia",Y2016,4270,67,22.8,6.1,62.1,0.6,6.2,2.1,1.3,13
13121011625,"Census Tract 116.25, Fulton County, Georgia",Y2016,7796,52.3,26.1,13.8,31.9,2,6.1,0.4,1,13
13121011626,"Census Tract 116.26, Fulton County, Georgia",Y2016,10016,45.8,28.8,14.5,27.1,4.6,8.4,6.8,0,13
13121011800,"Census Tract 118, Fulton County, Georgia",Y2016,2521,17.8,6.1,67.2,0,49.8,16.2,17.3,10.1,13
13121011900,"Census Tract 119, Fulton County, Georgia",Y2016,3245,34.1,3,54.9,2.1,33.3,12.4,22.1,8.8,13
13121012000,"Census Tract 120, Fulton County, Georgia",Y2016,2882,3.9,1.1,93.1,3.8,40.3,24.8,38.4,25.1,13
13121012300,"Census Tract 123, Fulton County, Georgia",Y2016,2616,36.5,0,54.7,14.5,13.9,8.7,15,9.4,13
13121980000,"Census Tract 9800, Fulton County, Georgia",Y2016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13
13123080100,"Census Tract 801, Gilmer County, Georgia",Y2016,4072,93,0.6,0.5,5.7,15,9.8,12.3,0.8,13
13123080200,"Census Tract 802, Gilmer County, Georgia",Y2016,5552,87.8,1.8,0.2,8.1,11,6.8,11,3.5,13
13123080300,"Census Tract 803, Gilmer County, Georgia",Y2016,6250,80.3,1.1,0.5,1,18,9.1,24,5.1,13
13123080400,"Census Tract 804, Gilmer County, Georgia",Y2016,9149,81.9,0,0.4,3.5,19.1,6.6,16.4,0,13
13123080500,"Census Tract 805, Gilmer County, Georgia",Y2016,3933,95.2,0,1,8.4,12.2,7.5,9.8,1.8,13
13125010100,"Census Tract 101, Glascock County, Georgia",Y2016,3053,87.6,0,6.8,1.5,13.3,6.9,13.5,0.6,13
13127000101,"Census Tract 1.01, Glynn County, Georgia",Y2016,1363,97,1.2,0.7,24.1,6.6,4.4,4.1,3.9,13
13127000102,"Census Tract 1.02, Glynn County, Georgia",Y2016,3256,88.1,2.7,4.2,14.4,9.6,11.9,6.3,3.9,13
13127000200,"Census Tract 2, Glynn County, Georgia",Y2016,5013,92.8,0,0.7,20.4,3.1,6.6,2.7,0.6,13
13127000300,"Census Tract 3, Glynn County, Georgia",Y2016,6624,90,0.9,4.1,24.8,7.6,4.8,3.4,0.8,13
13127000401,"Census Tract 4.01, Glynn County, Georgia",Y2016,8028,74.5,1.8,13.4,8.8,16,3.4,13.3,0,13
13127000403,"Census Tract 4.03, Glynn County, Georgia",Y2016,3178,84.2,1.4,8.6,10.7,9.3,10.9,4.1,0,13
13127000404,"Census Tract 4.04, Glynn County, Georgia",Y2016,11973,69.9,0.9,18.5,5.7,15.9,7.8,19.7,2.4,13
13127000501,"Census Tract 5.01, Glynn County, Georgia",Y2016,4063,33.4,0.6,56.7,1.5,22.1,8.2,28.6,10.7,13
13127000503,"Census Tract 5.03, Glynn County, Georgia",Y2016,4196,39.7,7.3,39.9,2.7,15.9,8.3,24.5,4.6,13
13127000504,"Census Tract 5.04, Glynn County, Georgia",Y2016,3365,23.8,0.4,64.5,2.2,26.2,9.4,28.6,7.2,13
13127000600,"Census Tract 6, Glynn County, Georgia",Y2016,5387,82.5,0,11.9,1.6,15.4,6.7,22,2.2,13
13127000700,"Census Tract 7, Glynn County, Georgia",Y2016,7975,31,0.3,55.5,1,25.6,7.7,34.1,3.3,13
13127000800,"Census Tract 8, Glynn County, Georgia",Y2016,4239,17.5,0,77.4,0,51.3,21.6,50.2,18.3,13
13127000900,"Census Tract 9, Glynn County, Georgia",Y2016,4232,39.5,0.9,37.9,4.9,20.4,10.1,29.3,11.4,13
13127001000,"Census Tract 10, Glynn County, Georgia",Y2016,9731,81.4,0.8,8.5,12.3,7,5.9,10.8,0.5,13
13127990000,"Census Tract 9900, Glynn County, Georgia",Y2016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13
13129970100,"Census Tract 9701, Gordon County, Georgia",Y2016,6072,90.3,0,0,5.2,12.4,5.6,10.8,0.5,13
13129970200,"Census Tract 9702, Gordon County, Georgia",Y2016,7151,95.1,0.7,1.6,2.1,14.5,13,20.4,0.3,13
13129970300,"Census Tract 9703, Gordon County, Georgia",Y2016,8933,67.4,0,7.2,1.9,26.5,3.5,26,2.3,13
13129970400,"Census Tract 9704, Gordon County, Georgia",Y2016,5092,71.8,0,5.8,4.7,20.1,8.4,17.3,4.3,13
13129970500,"Census Tract 9705, Gordon County, Georgia",Y2016,4703,56.6,3.9,6,6.1,17.7,4.7,25.4,7.5,13
13129970600,"Census Tract 9706, Gordon County, Georgia",Y2016,6325,49.5,2.6,5.4,6.3,23.4,6.5,22.3,2.9,13
13129970700,"Census Tract 9707, Gordon County, Georgia",Y2016,4677,92.3,0.5,0.5,6.9,16.7,15,13.4,1.6,13
13129970800,"Census Tract 9708, Gordon County, Georgia",Y2016,5953,89.3,3.1,1.9,6.5,8.8,7.9,10.9,0,13
13129970900,"Census Tract 9709, Gordon County, Georgia",Y2016,7173,92.2,0.1,5.5,1.4,16.5,7.1,16.6,0.4,13
13131950100,"Census Tract 9501, Grady County, Georgia",Y2016,1929,92.5,0,4.6,2.8,15.5,9.5,17.9,0.8,13
13131950200,"Census Tract 9502, Grady County, Georgia",Y2016,2925,72.8,0,25.8,2,27.4,11.7,12.4,1,13
13131950300,"Census Tract 9503, Grady County, Georgia",Y2016,4360,38.4,0.1,52.7,3.5,24.5,14.4,29.7,2.6,13
13131950400,"Census Tract 9504, Grady County, Georgia",Y2016,6691,63.2,1.5,13.4,1.1,25.8,2.6,26.8,1.1,13
13131950500,"Census Tract 9505, Grady County, Georgia",Y2016,7056,49,0.4,36.2,2.8,26.3,13,28.8,0.5,13
13131950600,"Census Tract 9506, Grady County, Georgia",Y2016,2184,69.4,0.3,22.1,3.8,14.6,0.2,16.6,4.9,13
13133950100,"Census Tract 9501, Greene County, Georgia",Y2016,2347,68.1,0,28.9,1.7,16.8,6.7,13.2,2,13
13133950200,"Census Tract 9502, Greene County, Georgia",Y2016,2197,40.1,0,56.3,1,27.6,5.9,29.9,1.2,13
13133950301,"Census Tract 9503.01, Greene County, Georgia",Y2016,2396,94.7,0.6,1.5,34.7,3,1.9,0,5.8,13
13133950302,"Census Tract 9503.02, Greene County, Georgia",Y2016,2567,70.7,0.7,27.3,14,8.3,4.4,3.4,0,13
13133950303,"Census Tract 9503.03, Greene County, Georgia",Y2016,4291,26.9,2.3,51.1,0.8,38,10.1,24.2,6.3,13
13133950400,"Census Tract 9504, Greene County, Georgia",Y2016,1179,44.6,0.3,55,2.9,22.8,8.9,18.4,1.5,13
13133950500,"Census Tract 9505, Greene County, Georgia",Y2016,1558,66,0.1,31.8,11,19.6,2.8,10.7,0.4,13
13135050103,"Census Tract 501.03, Gwinnett County, Georgia",Y2016,10603,61.4,7.2,10.5,9,9.1,2.4,6.8,0.9,13
13135050105,"Census Tract 501.05, Gwinnett County, Georgia",Y2016,3720,37.6,0,15.8,2.7,10.6,9.7,24.9,5.9,13
13135050106,"Census Tract 501.06, Gwinnett County, Georgia",Y2016,12038,45.8,7.6,9.7,12.4,11.1,5.2,15.1,7,13
13135050107,"Census Tract 501.07, Gwinnett County, Georgia",Y2016,7448,65.3,5.9,11.5,15,3.8,5.4,3.9,0.6,13
13135050108,"Census Tract 501.08, Gwinnett County, Georgia",Y2016,9690,68.5,10.8,8.1,30.6,2.8,6.1,2.4,1.8,13
13135050109,"Census Tract 501.09, Gwinnett County, Georgia",Y2016,7930,47,16.1,15.2,12.1,9.1,11.3,10.7,0,13
13135050205,"Census Tract 502.05, Gwinnett County, Georgia",Y2016,4326,45.4,20.6,22.9,5.7,8.7,3.7,7.6,0.8,13
13135050208,"Census Tract 502.08, Gwinnett County, Georgia",Y2016,6582,36.7,13.9,23.1,5.2,6.2,7.6,4.9,0.7,13
13135050209,"Census Tract 502.09, Gwinnett County, Georgia",Y2016,9679,29,26.5,22.2,4.1,12.2,11.8,10.8,2.5,13
13135050210,"Census Tract 502.10, Gwinnett County, Georgia",Y2016,6982,45.7,17.1,15.8,10.3,11.1,1.8,4.9,1.2,13
13135050211,"Census Tract 502.11, Gwinnett County, Georgia",Y2016,5491,11.6,23.2,25.8,2.5,13,8.9,33.2,2.1,13
13135050212,"Census Tract 502.12, Gwinnett County, Georgia",Y2016,13365,70.9,14,7,33.2,2.7,2.6,0.4,0.2,13
13135050213,"Census Tract 502.13, Gwinnett County, Georgia",Y2016,13126,48.5,25.8,12.6,17.2,10.2,5.2,3,0.7,13
13135050214,"Census Tract 502.14, Gwinnett County, Georgia",Y2016,8781,49.7,27.5,14.8,21.8,6.2,6.7,3.6,3.6,13
13135050215,"Census Tract 502.15, Gwinnett County, Georgia",Y2016,3420,20.8,43.7,22.7,11.7,14.4,3.8,10.7,4.4,13
13135050216,"Census Tract 502.16, Gwinnett County, Georgia",Y2016,8986,37.7,45.3,9.8,29.7,5.8,3.3,4,0.6,13
13135050217,"Census Tract 502.17, Gwinnett County, Georgia",Y2016,10552,40.8,31.5,19,18.7,5.6,5.8,3.9,1.8,13
13135050218,"Census Tract 502.18, Gwinnett County, Georgia",Y2016,4046,34.5,16.4,11.6,5.5,9.5,5,9.1,5.9,13
13135050219,"Census Tract 502.19, Gwinnett County, Georgia",Y2016,3859,39.2,21.5,29.5,4.9,11.4,6.8,8.7,4.4,13
13135050220,"Census Tract 502.20, Gwinnett County, Georgia",Y2016,6031,33.2,11.8,33.5,5.8,15.7,10.3,10.5,0.6,13
13135050304,"Census Tract 503.04, Gwinnett County, Georgia",Y2016,5237,22.4,6.3,25.1,0.5,19.9,6.8,14.3,1.3,13
13135050306,"Census Tract 503.06, Gwinnett County, Georgia",Y2016,4448,11.5,9.8,6.9,2.6,17.4,3.9,20.1,9.1,13
13135050308,"Census Tract 503.08, Gwinnett County, Georgia",Y2016,3955,78.1,14.4,5.3,44.5,1.6,8.1,4.3,0,13
13135050309,"Census Tract 503.09, Gwinnett County, Georgia",Y2016,8496,48,16.7,24.1,29.5,5.1,5.8,6.4,1.5,13
13135050310,"Census Tract 503.10, Gwinnett County, Georgia",Y2016,5890,57.3,11.3,24.2,13.2,6.5,7.9,7.7,0.5,13
13135050311,"Census Tract 503.11, Gwinnett County, Georgia",Y2016,2722,61.8,12.3,17.4,20.3,10,2.4,5.5,0.6,13
13135050313,"Census Tract 503.13, Gwinnett County, Georgia",Y2016,8538,32.1,14.2,22.2,4.7,17.1,10,23.9,0,13
13135050314,"Census Tract 503.14, Gwinnett County, Georgia",Y2016,10004,22.1,14.8,23.2,2.5,11.6,3.8,11.4,0,13
13135050315,"Census Tract 503.15, Gwinnett County, Georgia",Y2016,5662,36.2,1.6,35.5,4.2,17.3,8.9,20.4,4.3,13
13135050317,"Census Tract 503.17, Gwinnett County, Georgia",Y2016,3819,18.3,4.8,35.8,1.2,18.9,6.9,10.5,3.2,13
13135050318,"Census Tract 503.18, Gwinnett County, Georgia",Y2016,2866,16.6,11,43.5,0,10,9.2,14.7,8.6,13
13135050319,"Census Tract 503.19, Gwinnett County, Georgia",Y2016,6719,12,3.5,19.2,1.2,23.6,6.3,28.6,10,13
13135050320,"Census Tract 503.20, Gwinnett County, Georgia",Y2016,5812,12.2,14,15.9,1.4,18.8,5.9,24.5,2.9,13
13135050321,"Census Tract 503.21, Gwinnett County, Georgia",Y2016,4712,84.9,8.1,1.5,43.5,3.3,4.6,0,0,13
13135050322,"Census Tract 503.22, Gwinnett County, Georgia",Y2016,4868,90.2,7.8,0.8,37.2,1.9,4.3,0,2.2,13
13135050410,"Census Tract 504.10, Gwinnett County, Georgia",Y2016,6002,22.3,16.8,20.5,1.6,20,9.1,21.9,0,13
13135050415,"Census Tract 504.15, Gwinnett County, Georgia",Y2016,3763,40,6.5,47.7,8,5.3,9.2,5.5,0,13
13135050416,"Census Tract 504.16, Gwinnett County, Georgia",Y2016,3453,22,1.8,58.5,4.7,14.8,9.6,20.4,1.2,13
13135050417,"Census Tract 504.17, Gwinnett County, Georgia",Y2016,6030,7.7,4.3,21.4,1.4,26.8,5.1,23.6,10.9,13
13135050418,"Census Tract 504.18, Gwinnett County, Georgia",Y2016,7013,7.4,5.9,21.4,0,25.6,7.2,18.9,13.3,13
13135050419,"Census Tract 504.19, Gwinnett County, Georgia",Y2016,7619,17.3,16.3,17.3,4.2,14.7,10.9,17.3,14.3,13
13135050421,"Census Tract 504.21, Gwinnett County, Georgia",Y2016,7734,17.2,15.2,29.2,1,26.4,5.5,24.2,5.3,13
13135050422,"Census Tract 504.22, Gwinnett County, Georgia",Y2016,8314,9.8,11,18.4,1,23.1,7.9,28.3,0.9,13
13135050423,"Census Tract 504.23, Gwinnett County, Georgia",Y2016,7306,17.8,13,29.8,2.9,11,5.9,9.8,2.3,13
13135050424,"Census Tract 504.24, Gwinnett County, Georgia",Y2016,7727,13.3,12.2,20.3,2.9,19,9.1,14.7,3.4,13
13135050425,"Census Tract 504.25, Gwinnett County, Georgia",Y2016,5432,62.8,13.6,14.2,19.3,7.2,8.7,3.3,0,13
13135050426,"Census Tract 504.26, Gwinnett County, Georgia",Y2016,6804,63.3,12.6,16.9,17.8,8.1,7.1,6.2,0,13
13135050427,"Census Tract 504.27, Gwinnett County, Georgia",Y2016,6452,60.4,16.3,11,10.9,7,4.9,6.9,0.4,13
13135050428,"Census Tract 504.28, Gwinnett County, Georgia",Y2016,6445,51.4,20.6,15.3,23.1,5.9,6.9,4.9,1.1,13
